Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDP01,OUT018,2102.635714837229
FDH57,OUT045,1979.4333055675165
FDM60,OUT027,1042.6692373405106
FDA45,OUT017,2830.1008572373894
FDU55,OUT017,4261.458369947258
FDH40,OUT035,1380.631902361427
FDG40,OUT019,87.51271815182818
FDT12,OUT049,3738.864005390146
DRL59,OUT045,806.2303635325917
FDT47,OUT018,1381.6675912088535
FDI60,OUT017,1047.5100933040171
DRF51,OUT027,1044.709767536987
NCK31,OUT049,765.6800440889067
FDB08,OUT045,2593.4895002043786
FDM44,OUT035,1720.0907268096987
FDD46,OUT018,2192.581952142088
FDR27,OUT019,332.8517405657418
FDV56,OUT010,264.8235830053032
FDM02,OUT049,1437.737514340501
FDU45,OUT018,1498.8368885911318
FDZ10,OUT017,2159.973614894328
NCK31,OUT010,121.0516297649519
FDR27,OUT035,2240.070726078754
FDF33,OUT013,1702.0428017767604
FDJ36,OUT046,1721.9043853760172
FDP33,OUT049,4281.554267536832
FDG17,OUT046,4209.156620910047
FDG47,OUT027,6438.28956882803
NCW29,OUT046,2039.096470116796
DRH59,OUT017,1144.6213844425906
FDR32,OUT017,3660.637961150473
FDP48,OUT035,3143.519408923327
FDG17,OUT035,4063.0068472981025
DRJ59,OUT017,611.5912637132051
FDY48,OUT027,2773.281952831819
FDB02,OUT046,2853.898243057925
FDN10,OUT019,278.4578249013165
NCD55,OUT035,706.6098512368268
FDX34,OUT013,2009.6452927966143
FDZ38,OUT045,2853.7170044418535
DRF37,OUT049,4273.731440183021
DRL47,OUT019,291.36405795668367
FDL27,OUT035,1099.4341205067262
NCP53,OUT035,3951.2204406444994
FDT03,OUT019,446.599855807434
FDJ28,OUT035,3134.4568417191867
FDF40,OUT018,3525.1501544155444
FDA32,OUT035,3334.1392381361925
NCP02,OUT017,947.0760264231537
FDZ31,OUT045,3242.2016882088055
NCQ29,OUT013,4274.17095451262
FDP57,OUT010,250.9335229479812
FDL32,OUT027,3065.094737743027
DRB01,OUT035,3230.828338815162
FDJ40,OUT046,1841.5579904434658
FDO24,OUT018,2193.756466777214
FDO11,OUT018,3441.332252339283
FDA56,OUT035,2069.7649489497535
FDF02,OUT045,1614.0978041245228
FDA10,OUT013,1929.6836970289442
NCI55,OUT017,2233.609667048885
FDZ40,OUT010,135.73654853747445
FDV08,OUT049,668.2692411762749
FDN48,OUT013,1431.9440981604184
FDU57,OUT017,2455.5538362263705
DRF49,OUT013,1849.2239782808629
FDS02,OUT035,3376.718869104904
FDS43,OUT046,2982.620990235465
FDT16,OUT013,4397.125258947947
FDX19,OUT027,6114.750461333426
FDK15,OUT046,1644.2428978942146
DRA12,OUT049,2457.3836094600156
FDY35,OUT017,741.9773986302203
NCU42,OUT013,2621.892370724552
FDD26,OUT013,3254.9064400060015
FDR11,OUT018,2268.709431415685
NCP53,OUT045,3754.1889303298703
FDP34,OUT045,2514.2896690844605
NCV41,OUT019,275.98356230235663
FDN20,OUT018,2219.454499263075
FDZ16,OUT018,2653.777699657092
FDZ28,OUT049,2069.8293010732727
NCL55,OUT013,4296.045595091361
NCJ17,OUT046,1344.6351470743466
FDT37,OUT046,4165.1976060331335
FDV51,OUT049,2670.371676246348
FDZ28,OUT035,2212.8952830429757
FDN27,OUT013,1874.7187551612865
FDS14,OUT019,358.7923521952929
FDZ58,OUT045,1952.666732325411
FDD46,OUT046,2524.6115359870555
FDJ03,OUT035,808.1003260601734
FDU03,OUT010,495.58438322234724
FDA33,OUT027,3962.0427172218647
NCW53,OUT035,3108.0666482514134
NCC55,OUT017,629.2050343833655
FDP52,OUT019,599.1322997360087
FDE39,OUT049,1992.8625616461754
FDB44,OUT035,3246.594314272415
FDG59,OUT013,608.8793050687073
FDI05,OUT013,1220.4592293444691
FDF59,OUT045,1938.7168708935744
FDM39,OUT019,427.390780826143
FDB14,OUT013,1464.9856062223473
NCS05,OUT019,333.7295486702662
DRJ35,OUT045,959.1130644477292
FDO31,OUT019,185.69478003465161
FDA31,OUT046,2839.456198660675
FDX40,OUT049,656.3928831715102
FDW56,OUT045,3067.8068906793205
FDH09,OUT018,701.7118850597511
FDA52,OUT019,437.31115439589877
FDF20,OUT019,484.7566647841277
FDE40,OUT046,1024.4935863015876
NCU17,OUT046,1730.6660555224207
NCP14,OUT035,1630.2712788885988
FDN25,OUT027,1496.2982165255546
FDU39,OUT049,965.9637058722295
NCM05,OUT017,4720.749716474069
FDU07,OUT017,2433.0596214107773
FDF28,OUT049,2125.0128778895187
FDR57,OUT049,2643.315359547486
FDJ33,OUT013,2043.5476822837104
DRH23,OUT035,913.3768625713226
FDQ52,OUT046,4111.785804969266
DRK13,OUT035,3320.2431046580555
FDP09,OUT046,3628.8190939136693
FDR08,OUT027,2880.4276490247566
FDV50,OUT045,1962.4362350281506
FDT13,OUT049,3242.1162541106414
FDJ27,OUT027,2658.7429137235085
FDH21,OUT046,2477.0451211794725
FDW14,OUT027,2443.043519755881
FDL52,OUT049,678.5091913455472
FDW28,OUT017,3286.8298799549507
FDL40,OUT049,1619.7322010659705
FDE24,OUT046,2250.6903507903235
FDX35,OUT049,3634.7615623099737
FDP46,OUT017,1364.2451387558356
FDX56,OUT045,3367.7685564145636
FDQ45,OUT049,3021.549495952054
FDK50,OUT027,4136.817401639164
FDY26,OUT045,3511.2543622868193
FDQ09,OUT017,1815.4478557330362
FDN39,OUT049,2711.5413411404575
FDP13,OUT017,705.6344561460284
FDR51,OUT013,2465.472270930305
FDZ49,OUT010,565.2845711851213
FDL28,OUT018,3044.767610489261
FDZ10,OUT035,2079.9339794313446
FDK38,OUT013,2405.3612174870773
DRL49,OUT027,3792.5755789706554
FDR15,OUT013,2413.117073645747
FDQ24,OUT035,4381.75490253852
FDD56,OUT013,2941.434643974049
NCR42,OUT046,561.2384642075488
FDH52,OUT045,991.1277125521104
FDH57,OUT019,317.806649038416
FDR15,OUT010,390.1954926740074
FDJ34,OUT035,1993.1462221101178
FDW37,OUT035,1486.306117839241
FDQ23,OUT018,1384.8847483038887
FDP34,OUT013,2731.5468433005763
FDE04,OUT027,4681.660846851204
FDC48,OUT045,1261.081043480985
FDA47,OUT019,424.6698000798091
FDI35,OUT018,2685.915998002438
NCV05,OUT013,2511.6068404163675
FDR28,OUT045,2530.6248383866223
FDH31,OUT017,1515.734577485397
FDP59,OUT019,262.0136673796891
FDS19,OUT018,1038.918943539102
FDM60,OUT045,631.8775313135955
FDJ44,OUT018,2541.729561226875
DRH51,OUT017,1372.9344008765765
DRC25,OUT017,1397.870948630377
DRE25,OUT013,1552.2520217569333
NCX05,OUT049,1874.6865220965017
FDR11,OUT017,2537.6287336258965
DRP47,OUT045,4097.650603417178
DRC49,OUT019,358.0147804300765
FDQ47,OUT027,968.9610979829725
FDL20,OUT013,1839.2658554232426
FDM34,OUT035,2127.5177441292326
NCN55,OUT013,3992.112084137893
FDD41,OUT035,1791.5194904625018
FDE52,OUT049,1576.4879117744101
NCT18,OUT019,439.2083527801684
FDJ32,OUT018,820.9690208871838
FDE16,OUT046,3571.1126894030504
FDZ09,OUT045,2680.846072383417
DRZ11,OUT046,1970.6388078860516
FDK41,OUT049,1398.6490935065174
FDE56,OUT049,1058.4832755686339
FDH34,OUT013,3061.1896340578296
DRI49,OUT013,1334.867101774935
DRI59,OUT046,3707.0739112551587
DRC36,OUT049,2847.9593089171567
FDS15,OUT019,271.5189359835324
FDI07,OUT018,2660.9148106343473
FDZ15,OUT018,1627.460590261553
NCX41,OUT027,5370.827243205245
NCO29,OUT019,414.1151429266696
FDF57,OUT013,2704.183530323332
FDI33,OUT035,1558.18897238025
DRJ47,OUT049,2775.8842249838513
FDB34,OUT046,1431.2535411130618
FDY22,OUT027,3786.963791180134
DRL11,OUT017,2620.660483588125
FDY46,OUT035,3099.99151064798
FDG17,OUT013,4077.8564287202157
FDE52,OUT018,1197.1826358037931
DRP47,OUT027,6452.493517839404
FDO01,OUT010,341.9979925336037
FDL09,OUT046,2749.734940669594
FDR57,OUT013,2768.516998779797
DRD37,OUT035,800.8183891116256
FDQ36,OUT027,1029.3664601148948
FDL33,OUT049,3044.318367249474
FDL48,OUT045,786.6916539591004
FDL28,OUT049,3858.7823433479452
NCN29,OUT046,774.7288835005328
FDO13,OUT035,2696.399670750766
FDB38,OUT045,2626.0399747443053
FDI36,OUT035,2913.8118672144255
FDI58,OUT035,1531.378123442616
FDH22,OUT018,1818.2624860881922
FDQ27,OUT013,1763.1123683836727
FDT33,OUT046,2782.804224764362
FDC56,OUT045,1959.9110314994218
FDF14,OUT046,2441.6797288579037
FDQ39,OUT017,3362.6053395541203
NCM43,OUT017,2729.04794632318
FDS46,OUT035,1960.1159287063463
FDI22,OUT049,3687.289493590858
NCE43,OUT045,2713.020527697984
FDZ36,OUT010,483.8951638934283
FDR13,OUT019,283.5642063901212
FDP46,OUT018,1256.7507295606647
FDW56,OUT019,473.5992536791047
FDB40,OUT017,2404.605100215259
FDM28,OUT018,2452.198328371828
FDV49,OUT013,4405.73267394975
NCS53,OUT018,2183.920264102066
FDO03,OUT049,3828.1599024247394
FDT15,OUT035,3032.575824530072
FDD33,OUT049,3835.6721030116155
FDX13,OUT017,3972.170656895988
FDH60,OUT013,3146.006834726074
DRH51,OUT046,1313.13391725807
NCL07,OUT049,640.7111983705424
FDW51,OUT045,3415.751300136161
FDF21,OUT019,457.8129279537087
FDH26,OUT019,343.427050515218
FDJ03,OUT049,821.1224747167289
FDU35,OUT017,1685.4998366454674
DRL01,OUT018,3102.978762681403
FDE59,OUT045,575.8041291287406
FDI60,OUT035,1028.4052072813006
DRH39,OUT035,1302.2186069886668
FDK36,OUT049,777.1769070583928
FDN52,OUT045,1358.6554319535517
FDU12,OUT017,4345.173470885586
NCT05,OUT027,6628.474116722586
FDS37,OUT027,3038.5726114374447
FDK24,OUT017,788.0948890931328
DRF36,OUT013,3200.3656692323757
FDN46,OUT010,249.36760451559354
NCN06,OUT045,2486.8396225594297
FDD59,OUT035,1362.7861843505339
FDM14,OUT045,1630.011036068421
FDO10,OUT018,825.826086545273
FDU35,OUT013,1600.941706439778
NCA30,OUT018,2628.4846000302314
NCO41,OUT049,1675.8673643302222
FDI24,OUT046,2976.935730342717
FDZ16,OUT046,3164.809031908597
FDV47,OUT046,1347.0265556234317
FDV16,OUT045,593.1088789281883
FDZ22,OUT035,1406.7161491373897
FDO20,OUT010,629.6589450110521
FDW38,OUT013,892.1295094707427
FDW52,OUT045,2558.1405783325486
FDT43,OUT019,125.88028027319054
NCS29,OUT045,4263.465517865317
NCC31,OUT017,2543.4172345695024
FDA21,OUT017,3083.1543913381233
FDQ55,OUT046,2088.3972694928298
NCE54,OUT049,1337.4192848634425
FDD45,OUT017,1665.72421073154
NCP17,OUT017,1108.3145396437071
FDR47,OUT035,3198.8901551869444
DRM35,OUT013,2946.3217794503407
FDR47,OUT019,451.82609166419536
FDX19,OUT010,581.4831580616199
FDV22,OUT027,4280.411238380962
FDQ46,OUT027,3036.2791753164106
DRO47,OUT045,1762.9285629793824
FDB44,OUT010,524.457649397487
FDN02,OUT010,527.1244027807236
FDW10,OUT045,2671.8712903245837
FDJ41,OUT019,733.8870734670893
FDM50,OUT046,973.9622626025226
FDW10,OUT035,3163.7035268922496
FDY48,OUT049,1715.7489213484873
NCE30,OUT027,5821.50404945177
FDO04,OUT045,915.6320795461295
FDQ26,OUT010,141.6242663789967
NCX29,OUT018,2163.122359416428
FDE39,OUT046,1897.1476581500242
NCR54,OUT027,5391.241771387368
NCP55,OUT027,1468.7288891234482
FDX22,OUT017,3471.949865424335
FDI05,OUT035,1232.6683681211427
FDC51,OUT027,3372.8860977153317
FDC10,OUT013,1983.5067411063123
FDJ46,OUT045,2642.139190976926
FDV10,OUT010,107.55262262490831
FDX12,OUT027,6188.684009652544
FDL43,OUT019,184.81906990859648
DRB13,OUT046,2868.6523986857637
FDF59,OUT027,3415.952799933839
FDT35,OUT049,2670.178272688009
NCJ19,OUT035,906.1671962872966
FDT35,OUT018,2265.4438815982016
FDI48,OUT046,797.7836215646814
DRC24,OUT019,357.3227230343625
NCZ05,OUT017,1637.2580329435812
FDJ57,OUT049,3156.8310373881986
FDX11,OUT017,3231.9285278966954
FDE09,OUT035,1793.3540567979403
NCK06,OUT049,2067.7402766640216
DRE37,OUT017,3089.8399926074635
FDV56,OUT046,1660.492248334939
FDY43,OUT017,2816.7290611583044
FDV35,OUT013,2469.384728314588
FDF05,OUT019,650.9757291701562
FDA36,OUT035,3033.0186353000354
FDS13,OUT027,6873.143646527869
FDU47,OUT013,2364.969158794675
FDI36,OUT010,497.12060877781477
FDH48,OUT046,1371.8274968546957
FDZ14,OUT013,2001.139711174134
FDS46,OUT013,2035.4632230851166
FDE21,OUT017,1877.659452630984
FDA26,OUT049,3851.8461089061047
FDV12,OUT046,1715.2051744481864
FDL46,OUT019,261.84521641799176
FDN57,OUT013,2310.6521406551524
NCJ18,OUT017,1902.6885882639278
FDO36,OUT045,2806.5079768851183
FDX55,OUT018,2763.1882143342887
FDT25,OUT019,287.1715408203055
FDD16,OUT049,1297.0080147684926
NCX18,OUT013,3172.5427965810163
NCG55,OUT018,1621.2864750984124
NCV18,OUT049,1502.4851304540693
NCS18,OUT035,1882.569396541064
FDC37,OUT045,1707.9383392757838
FDE47,OUT046,1922.9004955113312
DRG49,OUT019,616.5665827618984
FDC39,OUT049,3525.970913759308
FDH24,OUT019,392.47443694589003
FDV39,OUT027,5152.6084332843075
NCL17,OUT045,2232.307534546553
NCY53,OUT035,1917.490367419785
FDH52,OUT013,974.5719892178024
NCD19,OUT018,763.3384956916532
FDI44,OUT046,1314.0190233498731
DRD49,OUT027,6206.066384366508
FDN08,OUT035,2089.1055920114713
FDO20,OUT027,7293.842606542555
FDY02,OUT046,4329.998797623024
FDX23,OUT045,1463.9048256807166
FDX01,OUT017,2005.5086449414634
FDH20,OUT027,2654.0788326888064
NCX41,OUT017,3739.3767741780166
FDD21,OUT027,3212.461560045737
DRH11,OUT019,133.58839832519442
DRE60,OUT018,3275.2048633021127
FDB10,OUT013,3894.6965583169235
FDH38,OUT013,1822.5613157003077
NCL07,OUT018,476.4788917675293
FDD48,OUT046,2141.076079066597
NCT54,OUT027,2567.9299903781543
FDF32,OUT027,5429.7367072071775
DRH51,OUT045,1344.152999358896
DRG03,OUT035,2441.3747206243465
NCY42,OUT019,373.8129684942996
FDH32,OUT017,1629.4578826785248
NCJ06,OUT027,3183.7827391836436
FDH47,OUT027,2644.593716034216
FDZ08,OUT018,1149.4874513970947
FDK16,OUT017,1603.4998691245503
DRG01,OUT018,999.3168161023768
NCM53,OUT027,2720.9603350712364
NCB07,OUT035,3199.1438745732185
NCZ06,OUT035,4136.380661006982
FDU48,OUT049,2435.9604225434514
NCB55,OUT027,1543.4926559702888
FDP15,OUT013,3888.1899535909315
FDF17,OUT046,3103.1320480377276
NCN06,OUT049,2709.2369784314915
DRM48,OUT018,480.572669784605
FDH10,OUT046,2909.224492249663
FDC60,OUT018,1217.6465172699163
FDE35,OUT018,827.9607486762521
DRI23,OUT013,2636.331259540093
NCR38,OUT013,4089.55087802527
FDP04,OUT035,999.4472511338172
NCW17,OUT045,2136.025616902488
FDX34,OUT017,1953.6886686305472
NCK53,OUT045,1495.7550219093905
NCO54,OUT010,153.47218178420266
NCH55,OUT046,2100.1313015622245
FDT44,OUT027,3073.20639592358
DRG49,OUT046,4080.7383573316656
FDX46,OUT010,142.26354095943384
DRG36,OUT049,2886.9493159701206
FDU37,OUT049,1358.6649299032913
FDK10,OUT049,2751.250898802035
DRF37,OUT027,6980.490481797639
FDC44,OUT035,1909.9981015748604
FDP15,OUT046,4008.230531036885
FDZ27,OUT027,1316.4056728327757
FDY22,OUT019,352.1468387452004
DRG51,OUT035,2783.108428382559
FDN58,OUT045,3686.282907394928
FDW01,OUT049,2659.77932335366
FDX24,OUT018,1327.7937327508184
FDO51,OUT017,728.65219580226
FDJ52,OUT027,4227.88178068926
NCY06,OUT010,346.29766164600693
FDE20,OUT018,2357.771962162035
FDT23,OUT010,188.67063599485613
FDQ51,OUT046,749.3917251641158
FDE35,OUT046,956.8301693422276
FDB46,OUT013,3401.2565887108385
NCG19,OUT035,3643.4513874719582
NCL06,OUT018,3550.5139770117175
FDT36,OUT019,84.48363041090643
FDC56,OUT049,2007.26134178464
FDJ26,OUT049,3591.1113102900126
FDZ59,OUT017,2714.8700006516124
FDV11,OUT027,4576.948254428781
FDR13,OUT010,284.24472991092784
FDI15,OUT018,3801.334506339607
FDF47,OUT018,3154.4976455740407
NCB54,OUT019,319.2685944845398
NCK19,OUT027,5370.690073285501
FDX16,OUT017,2560.496771234531
FDL50,OUT045,1919.3353347179527
NCE31,OUT035,594.878817148245
DRJ01,OUT049,2388.03164902961
FDE22,OUT013,2490.1623029715383
FDY20,OUT019,204.4615769094383
NCO14,OUT045,672.0737738652637
NCR50,OUT017,2693.8204664875475
DRM47,OUT017,3293.489762536611
FDO27,OUT010,256.16011982162416
FDJ20,OUT027,3376.43344529158
NCX17,OUT013,3600.112443710015
FDG59,OUT049,582.5780810248924
FDD52,OUT045,1707.09087433623
FDO48,OUT017,3906.43523568215
FDC59,OUT019,153.58109388520808
FDS15,OUT018,1578.8014120501196
FDB47,OUT035,3443.5544562730565
FDV14,OUT019,218.4984598362042
FDB27,OUT013,3093.9815291086547
FDA35,OUT035,2045.659655667588
FDN51,OUT018,3808.8653442689706
FDO39,OUT019,448.0594077704898
FDB28,OUT049,3138.5805452422364
DRJ25,OUT046,860.8466054583012
FDH46,OUT027,2829.2248588837997
FDI10,OUT045,2703.0367563599875
FDU21,OUT018,439.7136537400035
FDD09,OUT049,3147.7159933373214
FDD10,OUT046,2801.8903023862586
FDN31,OUT010,490.29118620899345
FDA46,OUT018,2758.9190536100496
FDM56,OUT046,1766.5133395643352
FDF11,OUT010,609.259071585417
FDS32,OUT018,1921.3918352185785
NCM06,OUT013,2527.186541743411
FDZ26,OUT045,3847.2417085767047
FDO01,OUT013,2153.9189891407846
FDJ46,OUT049,2951.710089007492
FDG26,OUT019,614.9491757527583
FDZ38,OUT035,3229.746148712199
NCO55,OUT013,1823.2725483786894
FDT60,OUT035,1916.8174498004942
FDW37,OUT049,1415.1660213376701
NCK42,OUT018,2746.774372481944
FDA45,OUT046,2814.4452392949593
FDW55,OUT018,3376.237404752781
FDY44,OUT017,3192.9393519154914
FDQ31,OUT017,1387.3817761760333
FDM09,OUT049,2812.528833282282
FDH12,OUT018,1523.181507802466
NCQ43,OUT035,1689.3882512776368
FDT33,OUT035,2819.750317251341
NCT41,OUT018,2074.945613525665
DRJ25,OUT010,121.74286530795698
NCQ41,OUT046,3184.7818490887935
NCN17,OUT049,1630.8371122193403
DRO35,OUT027,3055.90357530152
FDU27,OUT018,698.9777407712788
FDY43,OUT027,4570.57484619368
FDG46,OUT035,1941.5525248464728
DRL49,OUT018,1838.9322327422174
NCB55,OUT049,960.7164996282378
FDK28,OUT049,4836.733391905434
FDO49,OUT045,770.6032553904221
FDT03,OUT013,2656.101842026251
FDW33,OUT027,2765.8179210572025
FDR02,OUT035,1779.1995492630108
FDF50,OUT013,3245.8682841726636
FDA40,OUT018,1235.3639618530046
NCT53,OUT018,2351.1697084998723
FDY60,OUT035,2430.457080085049
FDP44,OUT027,2668.618032299675
NCQ50,OUT045,3405.846742617117
NCC30,OUT017,3098.693784062286
FDQ60,OUT018,1693.7706883236176
FDG41,OUT046,1804.9534169691838
FDQ03,OUT046,3801.3954608159643
FDM03,OUT045,1657.7627273984635
FDZ51,OUT018,1306.8737253838895
DRF51,OUT035,665.7853994606327
FDF39,OUT017,4420.265373024106
FDW52,OUT035,2828.228854106518
FDY22,OUT049,2478.4975146736824
FDG14,OUT013,2424.7899445941903
FDA57,OUT017,636.2959476804153
FDL45,OUT019,294.0165347304549
FDX28,OUT046,1513.5615067975511
NCQ54,OUT013,3066.478230561188
FDH40,OUT045,1347.2450692068082
FDU52,OUT035,2642.275002259501
FDT60,OUT010,306.3207838981701
FDK08,OUT045,1571.4523636949973
FDN04,OUT049,2935.9009924106203
FDE50,OUT013,3199.4506809957734
FDI16,OUT049,875.6863787344843
FDM50,OUT049,1021.1433817024451
NCV30,OUT049,1013.6244073609599
FDT44,OUT013,1857.2487945198732
FDY60,OUT013,2326.031646148533
FDT56,OUT017,992.8008503756325
FDV58,OUT018,2674.385547870369
FDU04,OUT013,2066.401349399926
NCN05,OUT027,4736.23756112543
FDI53,OUT018,2294.2948205730327
FDD34,OUT046,2590.345948909025
FDW47,OUT027,3351.4974891112615
FDT51,OUT027,2947.022419070606
FDO27,OUT013,1548.251338040597
NCQ18,OUT018,1324.831152976846
NCW05,OUT013,1721.412961438827
FDI15,OUT010,662.1556404760183
NCH43,OUT010,549.8079268992163
FDT40,OUT049,2130.1911461737645
NCG19,OUT017,3774.3864496174683
NCM30,OUT035,668.5298139787325
FDB38,OUT017,2673.4894736803776
FDB22,OUT046,2440.1799114648593
FDC58,OUT046,690.2541901123749
NCI29,OUT013,2155.0334475301424
FDA23,OUT010,243.18545648546552
DRG48,OUT013,2322.7741022047135
FDV21,OUT013,2049.062224652448
NCG18,OUT019,250.65876691437558
FDG40,OUT045,534.0522793407333
FDU24,OUT018,1192.5839500351683
FDA22,OUT049,2606.739813908124
FDY35,OUT046,766.0071602151556
FDJ15,OUT045,3029.4055918415115
NCW18,OUT018,3341.235950681811
FDK56,OUT018,2746.967990958409
FDF44,OUT046,2186.860783213608
FDP51,OUT049,2086.008215437697
FDU22,OUT027,3087.848627575844
FDM28,OUT017,3031.669858835997
NCL42,OUT046,4072.7568438581375
FDJ15,OUT019,450.96777736415527
FDI32,OUT018,1469.7901139797182
DRL11,OUT046,2555.9849034071417
DRO59,OUT018,939.7568204928226
FDA07,OUT019,302.26398932232917
NCO53,OUT013,2900.854383170885
FDO21,OUT045,3524.5177954733954
FDW39,OUT045,2880.2395972310633
NCV17,OUT013,2329.306238957811
FDE22,OUT046,2646.072770495368
NCB06,OUT018,2205.070643068853
DRF48,OUT017,3115.467814560695
FDB05,OUT013,4331.792918666391
FDP28,OUT027,6836.399882281607
FDP23,OUT046,3594.1907499247345
NCS41,OUT018,2393.644686918477
FDS40,OUT018,466.48240596210843
FDA16,OUT017,3530.809066191557
FDN20,OUT035,2912.0752660309595
FDF04,OUT027,6678.967751039747
DRG36,OUT018,2309.9377863282875
FDW16,OUT018,1255.0089976947645
FDU09,OUT017,874.6210217096153
FDW01,OUT046,2519.1342182747353
FDB15,OUT045,4109.567913609023
NCJ17,OUT049,1353.925289241685
NCT18,OUT018,2605.666835155899
FDG16,OUT018,2845.2244807723755
FDP27,OUT017,3257.1209355032356
FDQ44,OUT027,3284.645640553237
FDL50,OUT027,3442.696867149185
FDW57,OUT027,4839.036953504956
FDS34,OUT013,1820.967929387362
NCV30,OUT035,985.5811099089158
FDD26,OUT018,2595.0604932046363
FDA03,OUT045,2265.7349889198968
FDS27,OUT018,2758.4849272202378
FDM12,OUT013,2946.4714191636144
NCV42,OUT027,2723.1929182553176
NCS41,OUT046,3058.374501783511
FDN56,OUT018,2003.6650871628397
DRK59,OUT046,3772.564762271727
NCG18,OUT046,1744.6114118819933
NCN26,OUT017,1987.5034813776015
FDI60,OUT027,1744.5257442815098
NCI43,OUT049,891.9476767543485
NCL17,OUT049,2287.1969607725564
FDQ19,OUT019,608.0322567223105
